source,id,title,company,city,remote,salary_min,salary_max,salary_avg,currency,skills,level,category,collected_at,region,month,salary_avg_rub_norm
TheMuse,21263014,Facilities Mechanical Engineer,Leidos,Springfield,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,21502074,"Associate Director, Compensation Systems Architect",CSL,King of Prussia,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,16890878,Lead Performance Test Engineer,EPAM Systems,"Mexico City, Mexico",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,21389101,Customer Project Technical Engineer,Schneider Electric,"Al Khānkah, Egypt",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,21680539,Senior Solution Engineer,Salesforce,"Gurgaon, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,20899130,Electrical Engineer - MV Technical Support,Schneider Electric,Hendersonville,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,21608414,Lead Process Engineer - NDT Level III,GE Vernova,Singapore,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,21593849,Principal Mission Assurance Engineer,Northrop Grumman,Melbourne,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,21617694,Technical Support Engineer - Etch,Applied Materials,"Dublin, Ireland",False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,19712145,Research Scientist Intern (Compute Platform - Database Acceleration)- 2026 Start (PhD),TikTok,San Jose,False,,,,USD,Science and Engineering,Internship,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,21661306,Senior Design Engineer,Schneider Electric,"Bangalore, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,17456488,"Research Scientist Intern, Robotic Control Policy (PhD)",Meta,Redmond,False,,,,USD,Science and Engineering,Internship,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,21474147,Staff Engineer - Manhattan,"The TJX Companies, Inc.",Marlborough,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,21268721,System Engineer L2,Wipro,"Hyderabad, India",False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,21592870,"Strategy Manager, Building Engineering",Autodesk,Atlanta,True,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,21558928,Debug SoC Design Engineer,Apple,Irvine,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:24,International,2026-05,
TheMuse,20807717,"IT Systems Administrator, Launch",SpaceX,Rockledge,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:25,International,2026-05,
TheMuse,21666893,"IT Support Administrator, Projects",SpaceX,El Segundo,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:25,International,2026-05,
TheMuse,21638547,"IT Systems Administrator, Mission Systems",SpaceX,Lompoc,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:25,International,2026-05,
TheMuse,18527805,Regional Partner Manager (RapidScale),Cox Communications,Baton Rouge,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:25,International,2026-05,
TheMuse,18471726,IT/AV Support Coordinator,Vi Living,Fremont,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:25,International,2026-05,
TheMuse,18782521,Claims Advocate,Uber,Chicago,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:25,International,2026-05,
TheMuse,21589288,Senior Product Owner,Exadel,"Kazanlak, Bulgaria",False,,,,USD,Computer and IT,Senior,Product Management,2026-05-11 18:21:25,International,2026-05,
TheMuse,21648146,Project IT Support,Bechtel,Cheyenne,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:25,International,2026-05,
TheMuse,21684774,Security Technologist I,Uber,San Francisco,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:25,International,2026-05,
TheMuse,18550871,IT/Helpdesk Support Specialist,"SimVentions, Inc - Glassdoor ✪ 4.6",Manassas,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:25,International,2026-05,
TheMuse,21136613,Head of Security ,Merge,New York,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:25,International,2026-05,
TheMuse,21054301,Senior Computer Vision Algorithm Developer,Nanit,"Ramat Gan, Israel",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:25,International,2026-05,
TheMuse,21677283,IT Support Analyst,WithumSmith+Brown,New Brunswick,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:26,International,2026-05,
TheMuse,21508654,Sr IT Service Delivery,Uber,"Bangalore, India",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:26,International,2026-05,
TheMuse,21629934,"Sr Manager, QSE KORE Optimization & Systems Governance",The Coca-Cola Company,Atlanta,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:26,International,2026-05,
TheMuse,21665783,IT Network Infrastructure Specialist,SpaceX,Brownsville,False,,,,USD,Computer and IT,Middle,DevOps,2026-05-11 18:21:26,International,2026-05,
TheMuse,21416207,IT Network Infrastructure Technician,SpaceX,Brownsville,False,,,,USD,Computer and IT,Middle,DevOps,2026-05-11 18:21:26,International,2026-05,
TheMuse,21267839,"Manager, Digital IT Services",Celonis,"Bangalore, India",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:26,International,2026-05,
TheMuse,19942140,"Advanced Specialist, NV Merchant Sentiment",DoorDash,Tempe,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:26,International,2026-05,
TheMuse,18517123,IT Systems Clerk,Meijer,Sycamore,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:26,International,2026-05,
TheMuse,21651723,"Operations Specialist, Autonomy Tech Support, Labs",DoorDash,"Mexico City, Mexico",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:27,International,2026-05,
TheMuse,21659772,"Manager, IT Governance & Compliance",The Coca-Cola Company,Atlanta,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:27,International,2026-05,
TheMuse,21095259,Manual Ethical Hacker,Bank of America,Boston,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:27,International,2026-05,
TheMuse,19716314,"Technical Support Representative, In-Store",DoorDash,"Sydney, Australia",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:27,International,2026-05,
TheMuse,21659740,IT Support Technician,SpaceX,El Segundo,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:27,International,2026-05,
TheMuse,21580002,"Senior Associate, Sales Enablement",DoorDash,Flexible / Remote,True,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:27,International,2026-05,
TheMuse,21631431,Senior IT Auditor,Rent the Runway,"Galway, Ireland",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:27,International,2026-05,
TheMuse,14944381,Senior Telecommunications Engineer,Anthology,Flexible / Remote,True,,,,USD,Computer and IT,Senior,Software Development,2026-05-11 18:21:27,International,2026-05,
TheMuse,18517206,Data Center Union Chiller Journeyman,Johnson Controls,Roswell,False,,,,USD,Computer and IT,Middle,Data Science,2026-05-11 18:21:27,International,2026-05,
TheMuse,21679155,"Senior Manager, Global Implementation",DoorDash,Atlanta,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:28,International,2026-05,
TheMuse,21515605,Monetization Strategy and Operations - APAC & METAP - Operational Excellence Associate (Third-party Associate),TikTok,Singapore,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:28,International,2026-05,
TheMuse,16022033,IT Support (Satellite) Training,Per Scholas,New York,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:28,International,2026-05,
TheMuse,21546011,"Sr. System Administrator, Contact Center Applications",CCC Intelligent Solutions,Sioux Falls,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:28,International,2026-05,
TheMuse,21527409,Territory Manager -MP,Hitachi Energy,"Bhopal, India",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:28,International,2026-05,
TheMuse,21679169,Comprador Sr,Jabil,"Tijuana, Mexico",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:28,International,2026-05,
TheMuse,21624385,IT Business Analyst,Hitachi Energy,"Krakow, Poland",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:28,International,2026-05,
TheMuse,21374779,Digital Assurance & Transparency - IT Audit Manager,PwC,Remote,True,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:28,International,2026-05,
TheMuse,14897085,Betriebstechniker/in,ELC Beauty,"Jona, Switzerland",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:28,International,2026-05,
TheMuse,21654195,IT Software Sourcing Manager (Hybrid),Morgan Stanley,"Montreal, Canada",False,,,,USD,Computer and IT,Senior,Software Development,2026-05-11 18:21:28,International,2026-05,
TheMuse,21679177,CVG200 Conversions Diagnostic Technician III - 403,Jabil,Florence,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:28,International,2026-05,
TheMuse,21531824,Global IT Support Governance Lead,Applied Materials,"Bangalore, India",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:28,International,2026-05,
TheMuse,21486120,Cyber Threat Intelligence Hunter,Leidos,Kapolei,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:28,International,2026-05,
TheMuse,21631415,Senior IT Compliance Analyst,Yext,"Hyderabad, India",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,19782365,"Specialist, Implementation",Mastercard,"Pune, India",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,21633001,Incident Response Principal Consultant (Remote CAN),CrowdStrike,Flexible / Remote,True,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,20328302,IT Analyst Co-op - Fall 2026,Ahold Delhaize USA,Salisbury,False,,,,USD,Computer and IT,Internship,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,21594840,Factory IT/OT Specialist - Vadodara,Hitachi Energy,"Vadodara, India",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,16890263,Data Solution Architect,EPAM Systems,"Budapest, Hungary",False,,,,USD,Computer and IT,Middle,Data Science,2026-05-11 18:21:29,International,2026-05,
TheMuse,16859613,Financial Consultant - ERP Specialist (Ecuador),TELUS Digital,Flexible / Remote,True,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,21530067,Architect II - Associate - Chase UK,JPMorgan Chase,"Bangalore, India",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,17914261,"System Services Representative Chicago, Illinois",IBM,Chicago,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,16044754,Cybersecurity Analyst (Satellite) Training,Per Scholas,New York,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,18249618,Security Integration Specialist,EPAM Systems,"Zestap’oni, Georgia",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,21635705,Associate Service Delivery Manager,Ensono,"Pune, India",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,21654336,Sr. Principal - M&A IT Application CMT - Business Consulting,Infosys,Atlanta,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,21624366,Cybersecurity Vulnerability Analyst,Hitachi Energy,Flexible / Remote,True,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,16022029,IT Support & Security Fundamentals Course,Per Scholas,Denver,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,18555205,Security Specialist,Kyndryl,Flexible / Remote,True,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,21631542,Mulesoft Consultant,Infosys,Dallas,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,21577370,Digital Site Project Leader,GE Vernova,Smithton,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,21625424,Director of IT Product Strategy & Portfolio,The Commonwealth of Massachusetts,Boston,False,,,,USD,Computer and IT,Senior,Product Management,2026-05-11 18:21:29,International,2026-05,
TheMuse,21623398,Project Administrator-Western Division IT,Labcorp,Flexible / Remote,True,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:29,International,2026-05,
TheMuse,17916141,【札幌】分散系サーバー基盤開発リーダー（金融領域）,IBM,"Sapporo, Japan",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,19384019,Data Partner - Computer Science - Portuguese - Remote - Global,TELUS Digital,"Dublin, Ireland",True,,,,USD,Computer and IT,Middle,Data Science,2026-05-11 18:21:30,International,2026-05,
TheMuse,21460771,Senior IT Business Analyst,Computershare,Charlotte,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,12280046,"Backend Software Engineer, TikTok Data Ecosystem (Storage)",TikTok,Singapore,False,,,,USD,Computer and IT,Middle,Data Science,2026-05-11 18:21:30,International,2026-05,
TheMuse,19880058,"Staff, Technical Program Manager",Walmart,Springdale,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21530119,Lead Cybersecurity Architect,JPMorgan Chase,"Bangalore, India",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21671337,Sr Analyst IT,Mattel,"Hyderabad, India",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21569775,D365 CRM Functional Consultant,Infosys,Austin,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21645097,Senior IT Specialist - M365 & Active Directory Architect,Eaton,Coraopolis,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21580048,CVG300 Conversions Assembler I - 402 Shift,Jabil,Florence,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,19487333,MFG Information Technologist (IT),Kroger,Livonia,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21598357,IT Program Manager,GM Financial,Arlington,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21661219,AI / LLM Agent Engineer,Infosys,"Kutná Hora, Czech Republic",False,,,,USD,Computer and IT,Middle,Software Development,2026-05-11 18:21:30,International,2026-05,
TheMuse,18116200,Datacenter Technician,"Equinix, Inc","Stockholm, Sweden",False,,,,USD,Computer and IT,Middle,Data Science,2026-05-11 18:21:30,International,2026-05,
TheMuse,20689449,M&A IT Diligence Senior Consultant,Deloitte,Atlanta,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21614027,IT Analyst,Mattel,"Hyderabad, India",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21640111,Apprentice-IT,Eaton,"Pune, India",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,19347635,Senior IT Operations DataPipeline (IT ODP) Specialist,Kyndryl,Flexible / Remote,True,,,,USD,Computer and IT,Senior,Data Science,2026-05-11 18:21:30,International,2026-05,
TheMuse,21587873,Business Technology Analyst,Vanguard,Malvern,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21645771,Web Content Manager,Appian,New York,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21679160,EIT Buyer,Jabil,"Wuxi, China",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21131373,Linux Admin,Wipro,"Pune, India",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,18493922,Client Advocate I (Meritain Health),CVS Health,Des Moines,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21622303,Tester II,Jabil,Richardson,False,,,,USD,Computer and IT,Middle,QA,2026-05-11 18:21:30,International,2026-05,
TheMuse,21463152,Systems Modernization & Tech Delivery Solution Architect-Senior Associate,PwC,Remote,True,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21645222,EDI Specialist,Infosys,"Mexico City, Mexico",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21652593,IT Audit Manager,DTCC,Jersey City,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,18283378,Senior Identity and Access Management Engineer,EPAM Systems,"Barra do Garças, Brazil",False,,,,USD,Computer and IT,Senior,Software Development,2026-05-11 18:21:30,International,2026-05,
TheMuse,21636949,Haptics Product Design Engineer,Apple,Cupertino,False,,,,USD,Computer and IT,Middle,Software Development,2026-05-11 18:21:30,International,2026-05,
TheMuse,17961698,Oracle DBA - L2,Kyndryl,"Bangalore, India",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21674252,Vámosztály Vezető,Jabil,"Tiszaújváros, Hungary",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21575174,IT Application Intern,Cummins,"Beijing, China",False,,,,USD,Computer and IT,Internship,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21632627,Director of IT Services & Delivery,Soho House,"London, United Kingdom",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21427136,Diagnostic Tech III - Conversions 404 CVG200,Jabil,Florence,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,19384028,Data Partner - Computer Science - Arabic - Remote - Global,TELUS Digital,"Dublin, Ireland",True,,,,USD,Computer and IT,Middle,Data Science,2026-05-11 18:21:30,International,2026-05,
TheMuse,21380744,Computer Systems Analyst 2/3,Northrop Grumman,El Segundo,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21535578,Alternance - Développeur IT fullstack - F/H,Schneider Electric,"Échirolles, France",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,18237319,Accounts Receivable Analyst,IBM,"Naga, Philippines",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21582103,Assistente de Contratos,Hitachi Energy,"São Paulo, Brazil",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21504976,Industrial Control Systems (OT/ICS) Manager or Senior Consultant,Deloitte,Houston,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:30,International,2026-05,
TheMuse,21583990,Network Architect (CONTRACT),Wipro,"Warsaw, Poland",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,21537241,Lead Automation Technician - Day Shift,Jabil,Asheville,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,21511772,Buyer II,Jabil,San Jose,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,19672937,Cyber Security Architect,Wipro,Remote,True,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,18722809,Product System Architect,Aptiv,"Bangalore, India",False,,,,USD,Computer and IT,Middle,Product Management,2026-05-11 18:21:31,International,2026-05,
TheMuse,19675710,Cyber Security Analyst - L4,Wipro,"Mumbai, India",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,21378555,Linux System Administrator,Leidos,Huntsville,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,17978641,Salesforce Technical Architect,EPAM Systems,"Barra do Garças, Brazil",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,20573972,Internal Audit IT Associate Manager,Coinbase,Atlanta,True,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,21364996,IT Application Business Analyst Developer Co-op Fall 2026,The Commonwealth of Massachusetts,Boston,False,,,,USD,Computer and IT,Internship,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,18722363,Principal Computer Systems Analyst,Northrop Grumman,Los Angeles,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,16893723,System Architect - Microsoft Cloud Solutions,EPAM Systems,Rockaway,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,21574272,Ingeniero de Pruebas I ( entrenamiento ),Jabil,"Chihuahua, Mexico",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,21679157,403 CVG300 Diagnostic Technician I Conversions,Jabil,Florence,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,21377907,Network L3 Implementation/Administrator (All Genders),Wipro,"Paris, France",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,21679975,IT Support Technician-2,Flex,"Tijuana, Mexico",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,21558311,Digital Architect,Apple,Austin,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,21365092,Penetration Tester,Morgan Stanley,"Budapest, Hungary",False,,,,USD,Computer and IT,Middle,QA,2026-05-11 18:21:31,International,2026-05,
TheMuse,21673726,Assessments & Exercises Director - Third Party Assurance,JPMorgan Chase,"Bournemouth, United Kingdom",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:31,International,2026-05,
TheMuse,21238459,Mainframe Computer Operator with Italian,Kyndryl,Flexible / Remote,True,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:32,International,2026-05,
TheMuse,21588941,IT Manager - Service Desk and Support,EcoVadis,"Ebène, Mauritius",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:32,International,2026-05,
TheMuse,21622318,Electronic Technician I,Jabil,Memphis,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:32,International,2026-05,
TheMuse,21678215,System Administrator,Leidos,Tampa,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:32,International,2026-05,
TheMuse,18831394,"Lead Analyst - Global Security Organisation Client Services - TikTok, Singapore",TikTok,Singapore,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:32,International,2026-05,
TheMuse,20207166,"Manager, Revenue Assurance & Business Transformation",Mastercard,"Gurgaon, India",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:32,International,2026-05,
TheMuse,21608778,IT Observability & Monitoring Specialist,Kyndryl,Flexible / Remote,True,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:32,International,2026-05,
TheMuse,21656742,Sr Manager IT - Network Security ,Mattel,El Segundo,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:32,International,2026-05,
TheMuse,21574925,Compiler Circuit Designer,Apple,Austin,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:32,International,2026-05,
TheMuse,21641833,Técnico(a) de Diagnóstico Sr,Jabil,"Guadalajara, Mexico",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:32,International,2026-05,
TheMuse,19485087,IT Agile Program Manager - Enterprise & Corporate Systems,Ahold Delhaize USA,Chicago,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:32,International,2026-05,
TheMuse,21558292,Analog Architect,Apple,Austin,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:32,International,2026-05,
TheMuse,21665441,"Lead Software Engineer, Employee Success & Finance Platform",Salesforce,Atlanta,False,,,,USD,Computer and IT,Senior,Software Development,2026-05-11 18:21:32,International,2026-05,
TheMuse,21094325,IT Audit Manager,Fidelity Investments,Covington,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:32,International,2026-05,
TheMuse,21590074,IT Director,Cadence,"Cork, Ireland",False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:32,International,2026-05,
TheMuse,21609179,Principal - M&A IT Application Energy & Utility  - Business Consulting,Infosys,Atlanta,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:32,International,2026-05,
TheMuse,19670974,"Specialist, Products and Solutions",Mastercard,"Bogota, Colombia",False,,,,USD,Computer and IT,Middle,Product Management,2026-05-11 18:21:32,International,2026-05,
TheMuse,21632557,"Senior Backend Engineer, Core Data Service",TikTok,San Jose,False,,,,USD,Computer and IT,Senior,Data Science,2026-05-11 18:21:32,International,2026-05,
TheMuse,18747962,Classified Cybersecurity Analyst 2/3 - Polygraph,Northrop Grumman,Fairfax,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:33,International,2026-05,
TheMuse,21681531,Cybersecurity,Kyndryl,Flexible / Remote,True,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:33,International,2026-05,
TheMuse,21246029,Principal Computer Systems Architect/Sr. Principal Computer Systems Architect (Level 3/4),Northrop Grumman,Redondo Beach,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:33,International,2026-05,
TheMuse,21574315,CVG300 Conversions Diagnostic Technician II - 401,Jabil,Florence,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:33,International,2026-05,
TheMuse,21596128,ADMINISTRATOR L1,Wipro,Cerritos,False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:33,International,2026-05,
TheMuse,21557816,Product Design Engineer - Softgoods,Apple,Boulder,False,,,,USD,Computer and IT,Middle,Software Development,2026-05-11 18:21:33,International,2026-05,
TheMuse,21668725,CyberArk Operate - Manager,Deloitte,New York,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:33,International,2026-05,
TheMuse,19367991,Principal Linux Systems Administrator - Polygraph,Northrop Grumman,Aurora,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:33,International,2026-05,
TheMuse,21621211,Senior Systems Integrator,Leidos,Gaithersburg,False,,,,USD,Computer and IT,Senior,Other IT,2026-05-11 18:21:33,International,2026-05,
TheMuse,21570068,IT Channel Sales - Secure Power,Schneider Electric,"Tokyo, Japan",False,,,,USD,Computer and IT,Middle,Other IT,2026-05-11 18:21:33,International,2026-05,
